id,Rings
90874,14.392216420193542
90875,8.350675335032031
90876,10.061023208087095
90877,9.230870914667863
90878,7.873439649904382
90879,9.118507989806938
90880,8.139123574365664
90881,12.556339779382615
90882,10.546704828795596
90883,10.794701996750586
90884,12.097647395338509
90885,10.465088334256329
90886,13.447662620690709
90887,5.473490413904221
90888,9.02475265680244
90889,12.414372508351965
90890,9.950313691887246
90891,11.122366522364318
90892,11.012885046208128
90893,4.260803242948151
90894,11.334613428870952
90895,11.647710226549714
90896,6.545600399370843
90897,5.513232275111637
90898,6.005427135229455
90899,13.24215431923066
90900,11.203634829359226
90901,11.079395593213867
90902,8.457319046775643
90903,6.663166206679402
90904,7.090560051905851
90905,7.7018591832234895
90906,7.452697079497791
90907,9.898284262234794
90908,4.3581150420936945
90909,13.982450231850404
90910,9.286496939977713
90911,8.235613219983152
90912,17.19789172111138
90913,9.141493048707225
90914,9.111971913452821
90915,6.8146365404940745
90916,9.01855317754244
90917,12.469099669879869
90918,7.532715410072627
90919,8.778822776820022
90920,11.696873583134916
90921,6.81345929008721
90922,7.632645634080407
90923,9.665893460652807
90924,10.147828489505335
90925,11.010073514116009
90926,10.288353782520625
90927,10.380885848571138
90928,13.708722168445568
90929,11.678792110775392
90930,10.585529223793097
90931,11.33391657610883
90932,14.064199440578527
90933,9.870743604049931
90934,14.017335836246088
90935,8.405378273251603
90936,10.064983544760457
90937,11.068831839958802
90938,9.330621974615134
90939,9.19791789320145
90940,7.970349217135916
90941,7.4320779066000435
90942,5.403291042565266
90943,12.587805165998828
90944,6.923648941961913
90945,9.330740501369922
90946,8.97185880220018
90947,9.915052945258186
90948,10.9347218164819
90949,12.58384904163261
90950,11.102545587398701
90951,9.622508449554596
90952,8.044988670051959
90953,7.185823965933594
90954,11.183054163246188
90955,8.32533547003066
90956,8.206954067676842
90957,10.504357093618454
90958,3.9339611126315535
90959,7.2866962539583815
90960,11.297573723233794
90961,6.877938057548865
90962,11.31833045910218
90963,5.453746212525708
90964,11.573751176677604
90965,6.5000769664695985
90966,10.963684568572754
90967,9.488815690861136
90968,11.628878889320031
90969,9.93747374740488
90970,9.55890595234805
90971,7.50253339762434
90972,9.712682478311862
90973,10.379752793969866
90974,8.953414588923074
90975,11.10734934376397
90976,7.996067275704103
90977,8.49740963605527
90978,6.538327915566718
90979,9.158763523577884
90980,8.640085874272632
90981,12.069440167223453
90982,12.978903160279426
90983,4.118612410671447
90984,9.408073076365167
90985,6.222396030695187
90986,12.883365882188949
90987,8.37939917136257
90988,8.386486829975789
90989,11.8593823454239
90990,9.266213045650694
90991,8.003134497441764
90992,4.717078790889359
90993,8.961857253319122
90994,12.057427218627135
90995,6.993097736033062
90996,15.155295334125436
90997,9.499217584328804
90998,6.921609509786746
90999,5.990506294714803
91000,11.761974391834608
91001,7.354882261884795
91002,8.477123877812508
91003,10.835579342136096
91004,9.502209382130875
91005,7.744796235068598
91006,12.08694161703827
91007,8.05020785899301
91008,7.665177511512841
91009,11.924359207997643
91010,9.79171683587944
91011,10.152788948630372
91012,8.754512260241597
91013,10.227718339019601
91014,9.028427081192914
91015,9.07205404749327
91016,7.384946615734166
91017,12.189760414124544
91018,7.208198139727647
91019,11.005348652564548
91020,8.117939714831882
91021,11.136989614823142
91022,8.359581714237487
91023,5.260685776555898
91024,6.842020924490226
91025,11.816435399327457
91026,8.858012207202213
91027,7.32315448251825
91028,11.03716611504682
91029,10.277682609668313
91030,8.561018070812336
91031,8.596721118798007
91032,6.92755142409835
91033,4.52265627997114
91034,10.012909950183035
91035,8.741901289012468
91036,12.124245048879036
91037,7.053440684135792
91038,12.60501131846499
91039,11.21020066624724
91040,8.834895516617943
91041,7.667399048284091
91042,10.216583472875474
91043,11.658030402950589
91044,7.351803865365719
91045,7.732977852835243
91046,7.952292871538004
91047,6.9278481169315995
91048,10.396109799918806
91049,9.960710344470066
91050,10.398663813643696
91051,8.606328021600055
91052,10.675772140359824
91053,10.636891040229843
91054,8.15776678807026
91055,7.295421103707773
91056,12.146730366117975
91057,10.867726906266675
91058,15.723868167278068
91059,13.186338560745096
91060,9.38855012461551
91061,7.953154507362703
91062,15.213855475967794
91063,8.431015054924286
91064,10.181838931860833
91065,9.141150661853885
91066,9.366095997469296
91067,8.913900263579661
91068,10.706791864815152
91069,8.747443031545306
91070,8.113932757248032
91071,7.861270557092944
91072,5.30748390018193
91073,6.173380021732663
91074,12.735070289062714
91075,7.1492085591504955
91076,11.718017043202847
91077,8.076061999036003
91078,6.568608576674922
91079,7.162940555902431
91080,8.775111931755452
91081,7.473272581025678
91082,9.604865220013325
91083,10.555947245870016
91084,7.912043433071177
91085,11.702435122835091
91086,10.938559032571893
91087,11.859248404588058
91088,9.324753914802255
91089,9.491033609003264
91090,10.940990735078888
91091,8.872711925299502
91092,10.187583222622509
91093,7.07315341063999
91094,6.354649295880126
91095,10.954516267450765
91096,11.576077975263535
91097,16.07207231614327
91098,6.997954024034544
91099,6.730987326953791
91100,9.445600439267357
91101,11.418082013193152
91102,7.652091550404231
91103,8.812065549323426
91104,9.32992592265449
91105,16.185585037134242
91106,12.269779402967126
91107,6.584408707886379
91108,10.285892112751133
91109,11.40832781872698
91110,13.144077333179215
91111,8.33002697116906
91112,8.514846371180775
91113,10.107839432171797
91114,5.810760353221426
91115,10.09577927768054
91116,6.07681872014219
91117,8.475675745090566
91118,6.497080461605179
91119,8.224192848968613
91120,9.246826628369679
91121,9.023204676106417
91122,6.2481682173959685
91123,9.230183931845684
91124,13.658009320086908
91125,7.993177305493299
91126,8.244462764237031
91127,6.346468988251234
91128,6.8157539333928865
91129,8.705447174823824
91130,8.988483535462741
91131,8.241717739902882
91132,11.503823526027
91133,10.886106288223553
91134,9.685430495095485
91135,7.130187598543881
91136,9.729972738263532
91137,11.518028295300889
91138,7.970106886173977
91139,8.696920649260502
91140,8.670419845528668
91141,8.893274931751014
91142,10.717038972343534
91143,6.660487937333733
91144,10.565105582387368
91145,12.490620897405114
91146,5.495279465349415
91147,10.36290283918434
91148,12.399357253938277
91149,7.401662414890253
91150,14.794095390410671
91151,10.87934073933378
91152,9.019341816961008
91153,9.316423965848081
91154,7.398882118579526
91155,10.385156222970918
91156,6.629652777104514
91157,11.752768378027094
91158,9.231276197170155
91159,9.229188095224348
91160,8.885722576765247
91161,9.291101762810921
91162,11.036074615306386
91163,5.788525820780741
91164,8.816118161552012
91165,11.959982575117333
91166,9.867703560772284
91167,8.654862294924138
91168,16.01091319289122
91169,9.01568200024741
91170,6.9383628301617275
91171,8.76451801852657
91172,9.137576731674924
91173,12.751374642426438
91174,6.292998060070522
91175,9.539725685027483
91176,11.16372257986938
91177,11.099784092687155
91178,4.388428891620635
91179,14.288895831125455
91180,12.291856701562986
91181,9.216365473953672
91182,10.496180726278226
91183,7.130205257440309
91184,6.797426517747701
91185,10.720802550310992
91186,9.452175474639473
91187,9.138778098975706
91188,9.217740621560006
91189,11.109551923148533
91190,5.624297752437377
91191,8.29662649230655
91192,12.342689574714237
91193,7.820686330229828
91194,7.840106821032672
91195,7.8246107649454855
91196,8.351517717390918
91197,8.24091143072306
91198,6.763346850997085
91199,7.044813298390664
91200,9.599757527964819
91201,9.650043516313547
91202,12.746173141011626
91203,7.859528888289287
91204,7.036413186480909
91205,16.630758979848626
91206,11.58597937074475
91207,12.87936915831178
91208,9.854702273420484
91209,9.694570159453562
91210,6.432890556944205
91211,10.384670721951041
91212,9.20203833447013
91213,5.992748231260962
91214,13.553665184050304
91215,8.610136379022578
91216,5.364100063406749
91217,8.168422946367926
91218,9.121623068391784
91219,9.880165731212761
91220,9.834565384258012
91221,6.900226823902702
91222,13.01207163361454
91223,10.668491318580232
91224,9.737362197406519
91225,10.135324198420948
91226,11.283976560995686
91227,6.8564139598282
91228,8.983771350762765
91229,9.456944781670567
91230,10.646325354529461
91231,12.567025815082276
91232,7.020863258389498
91233,13.423253391065952
91234,7.286632086907332
91235,9.114104505003183
91236,9.370132025528406
91237,7.361085694239661
91238,8.026627057932226
91239,8.47770809882205
91240,8.5696443997086
91241,11.938357362201321
91242,9.867065127907692
91243,10.679935235145807
91244,11.801332367727166
91245,11.760504379292675
91246,6.933639502355468
91247,9.071789200719554
91248,11.27164384988624
91249,11.083944680858668
91250,7.336048956607597
91251,12.654149529151491
91252,10.350464295986244
91253,7.753718491641109
91254,6.830357609548073
91255,11.843287299728498
91256,10.159419675175746
91257,7.170002960269576
91258,7.930584822610823
91259,14.743978700471233
91260,9.930363731785897
91261,8.352193212688913
91262,8.91287557051112
91263,6.046308730295459
91264,8.819918620947183
91265,6.864452876240444
91266,9.774662676486141
91267,7.809458444603655
91268,7.074403302514232
91269,11.687671274268181
91270,17.148410010879537
91271,6.862318051427185
91272,8.906472414241332
91273,13.818739788921897
91274,10.243361351551375
91275,9.230716690766982
91276,12.719134254658094
91277,10.656011101886238
91278,11.07143046568084
91279,8.314005026459025
91280,8.702466931275175
91281,7.260106449165207
91282,11.106546534987423
91283,9.541416495181398
91284,9.030821297823927
91285,9.478938733149057
91286,8.498893405845864
91287,9.290653526902146
91288,9.547245177192575
91289,9.322931889579898
91290,7.333149991615288
91291,7.196126968692609
91292,16.26298525071275
91293,9.937409315206942
91294,8.997038684561812
91295,13.49692679295538
91296,9.282928076792178
91297,11.601930263179044
91298,15.91722700453972
91299,8.01421194391964
91300,7.856076244580191
91301,8.691183792173371
91302,9.084906946262027
91303,9.517640393359569
91304,10.975193687705952
91305,10.237986393139007
91306,5.806125234065823
91307,9.122272027084103
91308,10.186017966743487
91309,12.16844764856724
91310,12.415508628292198
91311,8.232231126678002
91312,10.02328662130421
91313,9.50668605258802
91314,6.3761228432529675
91315,8.92970257679008
91316,7.269439454697993
91317,9.699444512830551
91318,8.12352204437549
91319,7.329051074294657
91320,8.231255968778289
91321,7.774177167070182
91322,4.476716303856051
91323,8.918157663434497
91324,7.205780724828501
91325,7.130238307491115
91326,10.753787566192306
91327,14.276378164978201
91328,10.530932489785071
91329,9.808963594143329
91330,10.347907854331703
91331,9.113434156690266
91332,14.628676652947886
91333,8.230394994128583
91334,9.827264653164473
91335,4.281447921915941
91336,13.514635730943962
91337,10.233876994427488
91338,10.680610474983938
91339,10.459157965596921
91340,7.5481870025160545
91341,6.0547002719701934
91342,9.791595384470517
91343,7.248332542460443
91344,6.617560575906273
91345,7.358974954899839
91346,7.67577043358275
91347,11.911022610234257
91348,9.292537280021604
91349,10.025578882774818
91350,3.8978210660298833
91351,11.828938428125694
91352,9.095855516280334
91353,10.39349591569445
91354,9.06441394306021
91355,7.505288787684597
91356,12.06531772473541
91357,10.86661665125369
91358,16.49875443869462
91359,12.180659671499635
91360,5.70502115164405
91361,9.449025972874756
91362,8.519173449955058
91363,12.17366618813496
91364,8.80020872120307
91365,8.41658548380235
91366,9.912743039387173
91367,10.990506698823243
91368,7.0184334115810545
91369,9.02277247758557
91370,10.184343010055859
91371,8.183112044954933
91372,6.810359421476963
91373,11.118444871284739
91374,6.586944443180181
91375,8.822216694881115
91376,8.562564312382287
91377,9.798100040937433
91378,11.319214681037916
91379,7.1579982563386055
91380,9.250018231365752
91381,10.61957312271247
91382,4.268010910830902
91383,7.208688257497412
91384,8.568807052667115
91385,11.070898224547618
91386,9.399252948682635
91387,10.778148589305703
91388,12.063280653774846
91389,5.867741613382178
91390,7.630414706814742
91391,7.48215776090085
91392,11.432906135824904
91393,8.66057498927644
91394,9.555801050143156
91395,10.297053182049309
91396,10.062731470902902
91397,11.138388744209973
91398,11.702857567482143
91399,7.902842462788711
91400,6.598394446933443
91401,9.218844292645713
91402,12.133783502820739
91403,4.692039965047216
91404,9.03451807062552
91405,10.732461129129451
91406,12.94315870604097
91407,7.278338326387621
91408,8.199884480099733
91409,12.049563468354934
91410,8.864231236224901
91411,11.068948338429175
91412,12.557949430439843
91413,8.872198113064405
91414,8.174557072243473
91415,9.090413093562766
91416,9.180229514918198
91417,9.053131304257766
91418,12.420864299344217
91419,11.436954654805211
91420,11.730551440928691
91421,9.578580191653616
91422,9.368120108868606
91423,14.011081256004958
91424,7.132049003602387
91425,9.551385266842335
91426,7.733547819919063
91427,8.688839596871874
91428,9.83952272402786
91429,7.487451035860581
91430,14.235716360292997
91431,6.580389004534572
91432,16.23838570276056
91433,7.3469048744232905
91434,11.055858635502105
91435,10.482012004396465
91436,12.032972540525718
91437,11.072675697139857
91438,8.18377329464651
91439,12.655086132269851
91440,12.744296484918515
91441,7.410779170359775
91442,9.886072104802832
91443,14.983650583922428
91444,11.100643354003328
91445,9.224539937380031
91446,6.580532417129769
91447,15.791055509412216
91448,6.997462289747963
91449,10.354913425053176
91450,14.122028130788543
91451,11.542453710350408
91452,10.456249184578457
91453,8.103126216532957
91454,9.609825321574673
91455,15.88451874744414
91456,10.381666355950456
91457,6.334714103413914
91458,9.094851220896711
91459,10.37233678787555
91460,10.27734557052065
91461,10.152560780376797
91462,8.047119191479975
91463,11.343449065411606
91464,9.0729824835787
91465,9.337829813112748
91466,10.136415933953929
91467,17.589702245720602
91468,10.658639434644126
91469,11.920195677735121
91470,7.318692588896087
91471,10.082994244777877
91472,4.3227748212479264
91473,9.633364871595436
91474,10.740023353182933
91475,9.619571147186598
91476,13.890920819042025
91477,7.190005776838991
91478,8.603766410036712
91479,4.278541748514159
91480,12.25317574885225
91481,14.206740820426031
91482,9.423216184888515
91483,8.00791764489204
91484,6.2205848216332775
91485,9.901793057526698
91486,9.638022167482543
91487,9.148166530043005
91488,12.478986767576014
91489,14.40297497528114
91490,10.152618530302881
91491,7.397092421765674
91492,9.852414527651206
91493,7.357995728677043
91494,10.797357944717874
91495,10.055501091252617
91496,9.81591371797857
91497,7.804019817753927
91498,7.717978768721098
91499,9.324858187610088
91500,9.46948951345943
91501,10.109506049318757
91502,10.128586757043717
91503,9.098236217423018
91504,7.820368214977961
91505,7.633899849832806
91506,11.51606943223883
91507,11.239337036067342
91508,8.37330354912195
91509,10.58034763035056
91510,11.651259506864244
91511,10.949639852389957
91512,9.515920245750738
91513,8.206056094867199
91514,7.744840873889756
91515,9.467280114036301
91516,9.641838016053772
91517,4.270830664171013
91518,10.549345132755125
91519,6.818134151014713
91520,6.782298749665906
91521,11.256665448345407
91522,7.6979481341316
91523,11.394024842725292
91524,6.999787752880516
91525,11.527162046750101
91526,8.117169294152879
91527,8.451288299344661
91528,13.251593950179743
91529,10.217044329651419
91530,6.925800420862689
91531,9.792429133710057
91532,14.6574166067978
91533,14.108926828575935
91534,8.776833371824043
91535,8.520148399437465
91536,9.970058877644433
91537,11.200543761014812
91538,7.810592563534974
91539,8.607584811950282
91540,11.422139836529714
91541,8.609682766227008
91542,10.605349081928104
91543,16.809872881718235
91544,9.231975772029527
91545,7.194956606196628
91546,11.961804274222382
91547,8.912652571783697
91548,10.490606321933283
91549,8.186919793014495
91550,8.68651633487374
91551,8.66857124535348
91552,9.316944555193444
91553,9.842126408062954
91554,6.577466115085305
91555,7.919565122825549
91556,5.700877472344552
91557,11.229045199713333
91558,14.015986884942116
91559,7.960616188904378
91560,8.987480142567064
91561,9.584462289819356
91562,9.559777279951264
91563,7.5117673070816755
91564,11.159991621483702
91565,12.535751663750695
91566,5.760540650227631
91567,9.45656883406191
91568,11.113841253438347
91569,3.905828694013647
91570,9.652389361005156
91571,9.15229148179575
91572,11.701455610508333
91573,8.06405221979075
91574,10.334227769002156
91575,9.827570797896083
91576,8.951834005308346
91577,10.735573051404431
91578,8.643837746639303
91579,10.464708003188193
91580,10.224009904063495
91581,10.54641603861386
91582,10.75162558271399
91583,8.927399969459623
91584,9.273057946403913
91585,11.483715342443796
91586,12.005921745382896
91587,6.4489685453179915
91588,10.800018868920697
91589,5.558484938876294
91590,10.131453013557495
91591,5.437468646489454
91592,7.201920305213477
91593,5.413848692997603
91594,8.181143013253768
91595,7.892014602654487
91596,7.10210423030879
91597,9.283093921397068
91598,11.092727821142407
91599,11.006242206546965
91600,8.99908958866179
91601,6.565847769940372
91602,10.982301928058918
91603,8.140095132022807
91604,9.438287723636572
91605,8.416969471822334
91606,10.205861495444573
91607,8.450671662179571
91608,7.5348551019423375
91609,14.768843077085819
91610,9.447664949755072
91611,9.395344080957614
91612,11.745710988464126
91613,9.780956054767207
91614,11.741774796750578
91615,9.526676484642516
91616,8.423145477075435
91617,6.461136204742293
91618,8.981989172018373
91619,9.000579921550553
91620,6.453268579029649
91621,9.949375382883296
91622,8.564380214324332
91623,16.695344207528702
91624,8.697315222439432
91625,6.074584237689843
91626,9.651301318069496
91627,9.800932016566327
91628,10.98159515486276
91629,9.910473837841684
91630,10.670002691757867
91631,8.433042367101928
91632,10.078711979826576
91633,11.227936477251852
91634,7.588954324161961
91635,9.580149489645521
91636,6.9217752129356285
91637,10.917737793594934
91638,10.874219421039047
91639,9.64095992189914
91640,8.557436428961667
91641,5.721908157616113
91642,10.531602100973142
91643,8.725928161684758
91644,10.397645739860687
91645,5.912431312343679
91646,5.718586281495094
91647,12.548156003228904
91648,8.6559899152199
91649,10.24817416208152
91650,9.027418077131376
91651,8.336725676630804
91652,9.782668236808776
91653,7.120026482606473
91654,6.45353516409945
91655,13.467649126960547
91656,5.508623058732991
91657,7.453075513624716
91658,6.319265940790423
91659,9.808813213986133
91660,10.201137664704937
91661,8.860967265325554
91662,7.282247594896516
91663,4.069057120386889
91664,10.080763706568854
91665,8.555186231000658
91666,14.945125578611325
91667,6.58971102016199
91668,18.17934085789029
91669,9.512343629668035
91670,7.181443351635409
91671,7.3996580371418395
91672,7.245793603993923
91673,9.78645820255522
91674,10.139241724781847
91675,10.27734874395809
91676,9.42932541176587
91677,14.138791345179202
91678,6.264065883997017
91679,9.359366393612595
91680,13.291546903138451
91681,10.710956239247823
91682,8.174963438006984
91683,4.507577578716166
91684,9.945746899511784
91685,7.049911836604037
91686,8.559653568614015
91687,10.318053567948986
91688,16.976370065353443
91689,9.952641158209442
91690,7.548819173939065
91691,4.850467033705914
91692,11.588513280126822
91693,9.538659063885788
91694,9.560570046398666
91695,7.4934569565107205
91696,7.085511342229145
91697,9.206349410585297
91698,3.9666303941106245
91699,10.48826237577179
91700,7.80997627152464
91701,11.92134169612238
91702,10.267145602930807
91703,10.16028100366119
91704,7.6599633844691075
91705,7.50404025278958
91706,9.109986200791996
91707,9.323508377066847
91708,11.373277411329884
91709,11.15084520907825
91710,10.132437258855814
91711,15.391905737364551
91712,11.017765000187094
91713,13.86425086746545
91714,12.235021029597018
91715,10.175292430336647
91716,13.37486231873601
91717,12.26409655525411
91718,10.293435790527077
91719,12.663022558860748
91720,9.69547456978131
91721,10.662035090485835
91722,9.137583082506968
91723,14.38272390825722
91724,7.170619162388257
91725,11.920062515493937
91726,8.421762390403316
91727,4.285719679178629
91728,8.605195951329168
91729,12.761797870528326
91730,9.879379430621722
91731,14.950582878006104
91732,7.260617486475869
91733,11.74062103487628
91734,12.152015750954316
91735,7.572402960484275
91736,6.148642902639159
91737,8.12585363865407
91738,8.790413293770946
91739,10.18930219774688
91740,12.748056054443968
91741,9.50429238089986
91742,9.944684751151637
91743,8.259850969378384
91744,9.449591230117145
91745,7.762749810390499
91746,12.431999021176415
91747,8.123625736829903
91748,10.854479229299038
91749,15.198973334914733
91750,8.884712451827873
91751,6.033404534471638
91752,5.993804753526221
91753,6.979676889712511
91754,11.390866004432324
91755,8.317705426848756
91756,9.572673689025812
91757,10.888646695565486
91758,10.125446835571227
91759,9.989209747050694
91760,13.799378979146878
91761,7.873758477377874
91762,9.803094234972253
91763,4.821209542675345
91764,11.161088025845483
91765,9.651165453223475
91766,7.660390356230788
91767,8.30429930771734
91768,10.08089087511248
91769,13.43922855411038
91770,6.786152567203121
91771,14.09367313732233
91772,9.174101726380691
91773,9.611321794747495
91774,11.937491275436484
91775,5.997102578638413
91776,10.802489833770055
91777,4.275069084033205
91778,14.830807204228257
91779,9.09563403212809
91780,6.76884933105241
91781,9.076490548577615
91782,12.691955433792957
91783,9.490139568761569
91784,8.359135644405278
91785,11.473983860254915
91786,9.246993572820886
91787,11.180219481127928
91788,11.95247450515689
91789,9.209499257397702
91790,10.916909429748582
91791,6.919764720991512
91792,5.568548328757695
91793,10.658618317811593
91794,10.038765336464001
91795,16.793399008973534
91796,7.387322383159717
91797,14.085310022633198
91798,7.915400671635786
91799,12.911638933497231
91800,10.735226702278354
91801,8.90622309819149
91802,10.767921080597096
91803,6.059958740665951
91804,7.17640083237731
91805,13.27830850533638
91806,7.646733549409527
91807,5.498365587509259
91808,10.288058399823948
91809,10.244746243226519
91810,12.118947947544896
91811,10.558061768621412
91812,6.970342392605688
91813,7.448150985426879
91814,10.721817666793845
91815,9.943569898310642
91816,8.908688350150596
91817,7.362121686539177
91818,7.056391587507308
91819,5.9664506821673715
91820,8.996422298458212
91821,5.848551378280587
91822,10.204576385209442
91823,12.006420876933596
91824,7.166112142465509
91825,9.190074374601545
91826,7.774632864504599
91827,9.555818039662899
91828,8.842872251114557
91829,11.77375465680538
91830,6.815860540416928
91831,8.623992372460519
91832,7.282645138011495
91833,9.511274698558692
91834,9.871614518778824
91835,5.53926187433719
91836,7.594969854247134
91837,8.715932579381729
91838,8.537009097580503
91839,11.75032882251672
91840,7.438602832496096
91841,9.906313830912334
91842,7.204246149590691
91843,11.144035613649333
91844,4.690256145155626
91845,11.69582052593635
91846,9.960833010799595
91847,6.613882701892809
91848,9.898378720633032
91849,15.09767017117977
91850,9.086973452538789
91851,10.403442582794423
91852,14.719602233643409
91853,9.398836154936337
91854,7.148952116550111
91855,9.499118096270387
91856,8.329419065290338
91857,7.816844733801645
91858,9.25161501572026
91859,8.890856180344144
91860,8.787471503915159
91861,7.261165244398761
91862,8.848253615373062
91863,7.211566521667576
91864,4.3816314727082695
91865,11.685054576419432
91866,6.638904813001394
91867,10.329283202092448
91868,8.97556579331479
91869,8.94534854490481
91870,10.953529246659928
91871,11.263013386136839
91872,5.137068484065775
91873,12.191311015317316
91874,10.022577175982256
91875,5.786190624877638
91876,8.910569806733355
91877,8.248736522543355
91878,10.089575945693241
91879,6.64487363943445
91880,10.741584094011918
91881,9.31205349946323
91882,14.818812178981768
